author_id,created_at,id,lang,retweet_count,text,sinal
"1,53E+18",2022-08-08T01:06:02Z,"1,56E+18",pt,1,Perfeito @EdegarPretto na defesa @ptbrasil  e na colocação @onyxlorenzoni  defensor de @jairbolsonaro  e seu governo em cuja única família que cresce é Bolsonaro \nO Caixa 2 não explica mamata MEC ou propina da vacina\n\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0
"1,24E+18",2022-08-08T01:06:01Z,"1,56E+18",pt,26,"RT @VieiraPDT #DebateNaBandRS\n""Discordo candidato Onyx sobre atuação governo na pandemia Primeiro quero solidarizar com 40 mil…",0
62135654,2022-08-08T01:06:01Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
45463813,2022-08-08T01:06:00Z,"1,56E+18",pt,45,RT @EdegarPretto Hoje 80 das escolas RS não têm um pátio adequado 14 das escolas não têm banheiro ou não está funcionando de forma…,0
531392442,2022-08-08T01:06:00Z,"1,56E+18",pt,54,RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…,0
234436257,2022-08-08T01:06:00Z,"1,56E+18",pt,0,EDEGAR colocou o Onix lugar dele\n\n#DebateNaBandRS #LulaOlivioPrettoRuas,1
"1,41E+18",2022-08-08T01:05:59Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
107416411,2022-08-08T01:05:59Z,"1,56E+18",pt,0,#DebateNaBandRS\n\nCandidato PT só fala em Lula quebraram o estado em 8 anos e falam que vão salvar o estado,0
"1,26E+18",2022-08-08T01:05:57Z,"1,56E+18",pt,0,"Cara é ignorância"" É sobre isso\n#DebateNaBandRS",0
342047515,2022-08-08T01:05:57Z,"1,56E+18",pt,20,RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0
452378074,2022-08-08T01:05:55Z,"1,56E+18",pt,9,RT @RicardoJobim30 classe política acha que o mundo acaba em 4 anos Se esquecem que o Estado continua Ta todo mundo pensando na própr…,0
92035564,2022-08-08T01:05:54Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
"1,24E+18",2022-08-08T01:05:53Z,"1,56E+18",pt,8,RT @PompeodeMattos O #DebateNaBandRS está mais parecendo um fraterno encontro entre neoliberais e filhotes da ditadura – como dizia o Dr…,
2534612104,2022-08-08T01:05:51Z,"1,56E+18",pt,0,@onyxlorenzoni Meu voto é Onyx ,1
76329038,2022-08-08T01:05:51Z,"1,56E+18",pt,5,Qual foi obra que Bolsonaro começou e terminou neste estado Bolsonaro só espalha o ódio e corrupção @EdegarPretto #DebateNaBandRS mostrando que com @LulaOficial vamos reconstruir o Rio Grande e o Brasil \n\n#lulaolivioprettoruas,0
2163929310,2022-08-08T01:05:51Z,"1,56E+18",pt,9,RT @EngZini Quando @EdegarPretto falou que vai dar café da manhã aos alunos Ora quando o @ptbrasil passou vida inteira criticando o…,0
38809147,2022-08-08T01:05:50Z,"1,56E+18",pt,0,@AletorreB @PDT_Nacional @_RodrigoNeves_ @VieiraPDT Sim é e  RS é o pior Nem colocaram os candidatos lado lado É revezamento de púlpito  ,0
"1,47E+18",2022-08-08T01:05:50Z,"1,56E+18",pt,0,que vergonha bolsonarismo tomando um pau PETISMO #DebateNaBandRS,0
248023774,2022-08-08T01:05:50Z,"1,56E+18",pt,0,ONYX CAIXA 2 CONFESSO CHUPA\n\nDale @EdegarPretto,0
35268237,2022-08-08T01:05:49Z,"1,56E+18",pt,31,@EdegarPretto demolindo o Onyx Caixa 2 corrupto confesso e propagador de fake news #LulaOlivioPrettoRuas  #DebateNaBand,1
45842171,2022-08-08T01:05:48Z,"1,56E+18",pt,2,Onix caixa dois confesso não pode falar de corrupção #toin\nEsse é o meu governador \n\n#DebateNaBandRS\n#LulaOlivioPrettoRuas,0
38676166,2022-08-08T01:05:47Z,"1,56E+18",pt,9,O deputado que confessou corrupção por caixa 2 diz que só tem 2 caminhos nessa eleição Lula ou Bolsonaro\nÉ tua deixa @VieiraPDT  Tá na hora de falar @cirogomes Tô de olho\n#debateNaBandeRS,1
"1,31E+18",2022-08-08T01:05:47Z,"1,56E+18",pt,0,"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Na tréplica @onyxlorenzoni disse que somos movidos por escolhas e quando verdade não é favorável eu usei ela"" Fala que não deve nada para Justiça Vocês roubaram o Brasil nós servimos ao Brasil"" #DebateNaBandRS",1
"1,15E+18",2022-08-08T01:05:47Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,1
"1,25E+18",2022-08-08T01:05:47Z,"1,56E+18",pt,0,@EdegarPretto vai sair daí e ir direto pra sobremesa porque já jantou o Onix\n#DebateNaBandRS,1
"1,55E+18",2022-08-08T01:05:47Z,"1,56E+18",pt,0,@EdegarPretto Bolsonaro não faz obra Bolsonaro espalha ódio \n\nEsse é o meu candidato\n\n#DebateNaBandRS #debateband #DebateNaBand,0
126091135,2022-08-08T01:05:46Z,"1,56E+18",pt,16,“Onyx caixa 2 confesso não pode falar em corrupção” @EdegarPretto falou na cara É isso aí não foge debate e mostra verdadeira “escolha” candidato capitão \n\n#LulaOlivioPrettoRuas #DebateNaBandRS,1
422814320,2022-08-08T01:05:46Z,"1,56E+18",pt,40,RT @EdegarPretto Além disso cada criança se tiver necessidade receberá café da manhã e almoço antes de voltar pra casa Toda alimentaçã…,
29994116,2022-08-08T01:05:46Z,"1,56E+18",pt,8,Não tem explicação o que fizeram com Instituto de Educação @vieirapdt está certo é o símbolo descaso desse governo com educação \n#DebateNaBand,0
"1,48E+18",2022-08-08T01:05:46Z,"1,56E+18",pt,13,RT @luizmuller O Onix Lorenzoni sempre apoiou o Leite na política de Privatização e Desmonte  Agora critica o parceiro privateiro Barbar…,
186829577,2022-08-08T01:05:44Z,"1,56E+18",pt,12,RT @sofiacavedonPT O Instituto Flores da Cunha é símbolo casuismo desse governo Leite e Sartori Parou obra até decidir privatizar pa…,0
44960800,2022-08-08T01:05:44Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
2742813672,2022-08-08T01:05:43Z,"1,56E+18",pt,88,RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,
"9,39E+17",2022-08-08T01:05:42Z,"1,56E+18",pt,42,RT @EdegarPretto Para muitas crianças merenda é principal refeição Tenho um compromisso vou realizar um pesado investimento na educa…,0
101528637,2022-08-08T01:05:42Z,"1,56E+18",pt,0,@EduardoLeite_ MENTIROSO\nCanalha\nQuem fez isso nao foi vc\nMENTIROSO,0
71307963,2022-08-08T01:05:42Z,"1,56E+18",qme,3,#LulaOlivioPrettoRuas #DebatenaBandRS ,
"8,80E+17",2022-08-08T01:05:41Z,"1,56E+18",pt,0,Preguiça dessa campanha pra presidente sendo que o debate e pra governador #DebateNaBandRS,0
342047515,2022-08-08T01:05:41Z,"1,56E+18",pt,14,RT @PompeodeMattos Demolidor\n@VieiraPDT deu uma invertida espetacular em @onyxlorenzoni\n\nFalou verdades que eles não querem ouvir o…,1
175237071,2022-08-08T01:05:41Z,"1,56E+18",pt,0,@EdegarPretto relembra o minion bolsonarista que ele é caixa 2 Lambe botas de milico e milicianos segue falando generalidades e não tem projeto para o RS,0
2865326772,2022-08-08T01:05:41Z,"1,56E+18",pt,0,É camaradas tamo mal #DebateNaBandRS,0
"1,36E+18",2022-08-08T01:05:41Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
37515376,2022-08-08T01:05:39Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
129245880,2022-08-08T01:05:39Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,1
3355799469,2022-08-08T01:05:36Z,"1,56E+18",es,0,@HenriqueFontana @EdegarPretto Servido ,
1154771850,2022-08-08T01:05:35Z,"1,56E+18",pt,0,@chriskerwaldt @Heinzeoficial RRRRRancho Queimado,
1584408241,2022-08-08T01:05:35Z,"1,56E+18",pt,0,@EngZini @EdegarPretto @ptbrasil @VieiraPDT Realmente não seigostaria de saber,
"1,03E+18",2022-08-08T01:05:34Z,"1,56E+18",pt,3,"RT @ocaradotuiter Onyx Caixa 2 confesso nao pode falar de corrupção""\n-Edegar\n#DebateNaBandRS",0
"9,39E+17",2022-08-08T01:05:33Z,"1,56E+18",pt,54,RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…,0
260855200,2022-08-08T01:05:31Z,"1,56E+18",pt,0,ONIX MENTIROSO NOJENTO #DebateNaBandRS #LulaOlivioPrettoRuas,0
"1,51E+18",2022-08-08T01:05:30Z,"1,56E+18",it,0,Lorenzoni sentiu o golpe\n\n#DebateNaBandRS,
1424863201,2022-08-08T01:05:30Z,"1,56E+18",pt,11,RT @EngZini RS existem dois campos ou tá com @LulaOficial ou tá com @jairbolsonaro  @onyxlorenzoni \n\nAqui tem @cirogomes também @o…,1
151687090,2022-08-08T01:05:29Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
"1,28E+18",2022-08-08T01:05:28Z,"1,56E+18",pt,0,@EdegarPretto MACETANDO  GOSTOSO #DebateNaBandRS tenho pena dele suportando esses  falando mais  ,1
342047515,2022-08-08T01:05:27Z,"1,56E+18",pt,7,RT @JulianaBrizola Nossa lei sobre educação em tempo integral não é cumprida estado Leite faz parte desse quadro de abandono e descaso…,0
"1,54E+18",2022-08-08T01:05:27Z,"1,56E+18",pt,5,RT @lucasgertzm E o Edegar que acabou de jantar Onyx #DebateNaBandRS  #LulaOlivioPrettoRuas,1
186829577,2022-08-08T01:05:27Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
"1,02E+18",2022-08-08T01:05:24Z,"1,56E+18",pt,12,RT @sofiacavedonPT O Instituto Flores da Cunha é símbolo casuismo desse governo Leite e Sartori Parou obra até decidir privatizar pa…,0
"1,06E+18",2022-08-08T01:05:22Z,"1,56E+18",pt,0,Onyx diz que não tem projeto de poder mas de nação \n\nQUE PIADA #DebateNaBandRS,0
79575971,2022-08-08T01:05:21Z,"1,56E+18",pt,54,RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…,0
"1,35E+18",2022-08-08T01:05:21Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
"8,30E+17",2022-08-08T01:05:16Z,"1,56E+18",pt,17,#RodrigoNoDebate qualificado Climatizou 99 das frotas dos ônibus da cidade de Niterói #DebateNaBandRS,1
2597271170,2022-08-08T01:05:15Z,"1,56E+18",pt,0,proposta  pro RS é todo mundo de verde e amarelo que magicamente tudo se resolve #DebateNaBandRS,
"1,41E+18",2022-08-08T01:05:15Z,"1,56E+18",pt,0,@marcelvanhattem @partidonovo30 @RicardoJobim30 @pauloganime @ViniciusPoit @RomeuZema Hahaha\nO @RomeuZema amarelou\nAquele q tem super aprovação fugindo de debate\nQue piada,0
68759158,2022-08-08T01:05:11Z,"1,56E+18",pt,3,RT @sigamariaeunice Com o @EdegarPretto os Professores e Funcionários de Escolas vão voltar ser tratados dignamente como tem exigido o…,1
626085468,2022-08-08T01:05:07Z,"1,56E+18",pt,0,Olha esse energúmeno Onyx falando em patriotismo Deus nos livre ‍ #DebateNaBandRS,0
"1,33E+18",2022-08-08T01:05:07Z,"1,56E+18",pt,0,o que o governo federal fez para o brasil segundo o onx foi recuperar o patriotismo o de hitler também #DebateNaBandRS,
2534612104,2022-08-08T01:05:07Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
2235596608,2022-08-08T01:05:06Z,"1,56E+18",pt,0,@onyxlorenzoni \né Réu confesso caixa 2 e ponto\n\n,0
"1,48E+18",2022-08-08T01:05:05Z,"1,56E+18",pt,0,"ONYX CAIXA 2 CONFESSO NÃO PODE FALAR EM CORRUPÇÃO""\nEdegar neles #DebateNaBandRS #EdegarNaBAND",0
2800008013,2022-08-08T01:05:04Z,"1,56E+18",pt,3,"RT @ocaradotuiter Onyx Caixa 2 confesso nao pode falar de corrupção""\n-Edegar\n#DebateNaBandRS",0
167130904,2022-08-08T01:05:04Z,"1,56E+18",pt,0,Esse candidato Edegar não fala nada que vai fazer e sim tudo que Lula e Dilma fizeram… mostra o q tu quer fazer homem #DebateNaBandRS,0
2733701219,2022-08-08T01:05:01Z,"1,56E+18",pt,77,RT @amandamoraes500 O Leite proibiu estudantes nas escolas na pandemia e agora mente que trabalhou pra trazer o jovem pra escola #Debat…,0
13257432,2022-08-08T01:05:00Z,"1,56E+18",pt,2,Vem aí… #DebateNaBandRS ,
29994116,2022-08-08T01:05:00Z,"1,56E+18",pt,8,Quero fazer meu protesto que mesmo com superavit da arrecadação o Gov atual não investe mais que os 12 constitucionais @VieiraPDT \n\n#DebateNaBand,0
"8,16E+17",2022-08-08T01:05:00Z,"1,56E+18",pt,0,Onix Lorenzoni tem síndrome de mentiroso compulsivo Governo B0ls0naro deixou um rastro de desmantelamento RS e tem cara de pau de concorrer ao Piratini #DebateNaBandRS,0
65728193,2022-08-08T01:04:59Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
39305359,2022-08-08T01:04:59Z,"1,56E+18",pt,0,Edgar Preto relembra o uso cartão corporativo para fazer motociata ao candidato Onix #DebateNaBandRS,0
"1,48E+18",2022-08-08T01:04:57Z,"1,56E+18",pt,0,@onyxlorenzoni Estou olhando Onyx focado demais falando Bolsonaro Acredito que o povo gaúcho esteja esperando um discurso diferente Achando todos candidatos péssimos,0
78937684,2022-08-08T01:04:56Z,"1,56E+18",pt,5,E o Edegar que acabou de jantar Onyx #DebateNaBandRS  #LulaOlivioPrettoRuas,1
"1,55E+18",2022-08-08T01:04:56Z,"1,56E+18",pt,0,Mas o Onyx está mentindo e nem fica vermelho\nAuto estima brasileiro\n@EdegarPretto lembra Caixa 2 e gastos cartão corporativo pré-candidato PL e atual presidente Brasil\n\n#DebateNaBandRS,0
322638086,2022-08-08T01:04:54Z,"1,56E+18",pt,0,Caixa 2 confesso não pode falar de corrupção diz @EdegarPretto para o bolsonarista Onyx #DebateNaBandRS,0
1092932876,2022-08-08T01:04:54Z,"1,56E+18",pt,0,@Heinzeoficial Sempre mais mesmo  Porto alegre como grande metrópole que é precisa de metrôtremaeromovel,1
56602974,2022-08-08T01:04:53Z,"1,56E+18",en,0,Onyx bolsominion REAL #DebateNaBandRS,
"1,15E+18",2022-08-08T01:04:52Z,"1,56E+18",pt,41,RT @JulianaBrizola O @vieirapdt questiona Leite sobre o ABANDONO da educação com índices altos de evasão escolar educação é o futuro d…,0
"1,25E+18",2022-08-08T01:04:51Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
66426567,2022-08-08T01:04:51Z,"1,56E+18",pt,54,RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…,0
"1,39E+18",2022-08-08T01:04:50Z,"1,56E+18",pt,30,RT @PTpoa “O trabalhador com dinheiro bolso vai comprar mais consumir mais e aumentar demanda para roda da economia girar” @Edega…,
"1,53E+18",2022-08-08T01:04:49Z,"1,56E+18",pt,1,"O @onyxlorenzoni fala em  verdade mas apoia o governo que mais mente @jairbolsonaro  Se enrola pra atacar o @ptbrasil  fala em obras inacabadas"" não fez obra ou projeto Recuperar patriotismo é realização com 33 milhões com fome\n#LulaOlivioPrettoRuas\n#DebateNaBandRS",0
312883567,2022-08-08T01:04:48Z,"1,56E+18",pt,0,Esse Onyx é maluco mané #DebateNaBandRS,0
193392996,2022-08-08T01:04:47Z,"1,56E+18",pt,104,"RT @fernandapsol Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
"9,82E+17",2022-08-08T01:04:47Z,"1,56E+18",pt,37,RT @SheilaGeist Tô quase maluca assistindo 3 debates ao mesmo tempo e posso confessar uma coisa para vocês Os candidatos @PDT_Nacional…,
126865997,2022-08-08T01:04:45Z,"1,56E+18",pt,0,Qual é autoestima dos brasileiros nesses últimos 4 anos Sr Onyz  Que grande bostaaaaa #DebateNaBandRS,0
"8,80E+17",2022-08-08T01:04:45Z,"1,56E+18",pt,0,Apoiar o governo Eduardo Leite virou ofensa #DebateNaBandRS,
76329038,2022-08-08T01:04:44Z,"1,56E+18",pt,12,O Instituto Flores da Cunha é símbolo casuismo desse governo Leite e Sartori Parou obra até decidir privatizar parte espaço @EdegarPretto vai terminar obra e trazer todo o Instituto de Educação de volta para casa debate da @bandrs agora,0
"9,39E+17",2022-08-08T01:04:43Z,"1,56E+18",pt,18,RT @luizmuller #DebateNaBandRS #DebateNaBand o @EdegarPretto mostra que nos governos PT fo Tarso e Olívio o Rio Grande cresceu m…,1
50496223,2022-08-08T01:04:42Z,"1,56E+18",und,0,@EdegarPretto 🤜🤛,
3982962497,2022-08-08T01:04:42Z,"1,56E+18",pt,0,Ônix concorre contra o Lula ou ao governo estado #DebateNaBandRS,
399995057,2022-08-08T01:04:41Z,"1,56E+18",pt,77,RT @amandamoraes500 O Leite proibiu estudantes nas escolas na pandemia e agora mente que trabalhou pra trazer o jovem pra escola #Debat…,0
"1,51E+18",2022-08-08T01:04:40Z,"1,56E+18",pt,0,"Caixa Dois confesso não pode falar em corrupção""\n\nChupa essa manga @onyxlorenzoni  seu pelego",0
"1,12E+18",2022-08-08T01:04:40Z,"1,56E+18",pt,0,Caixa dois confesso não podem falar em corrupção @EdegarPretto coloca @onyxlorenzoni seu lugar Peleia entre o sujo e o mal lavado,0
193392996,2022-08-08T01:04:39Z,"1,56E+18",pt,0,“Caixa 2 confesso”\n\nAgora tu veio @EdegarPretto,1
"1,03E+18",2022-08-08T01:04:36Z,"1,56E+18",pt,0,@bandrs Governo miliciano não fez nada @onyxlorenzoni,0
"1,40E+18",2022-08-08T01:04:33Z,"1,56E+18",pt,74,RT @onyxlorenzoni Rapaziada daqui pouco Segue o link pro debate que começa às 21h \n\n,
"1,42E+18",2022-08-08T01:04:33Z,"1,56E+18",pt,4,RT @PompeodeMattos O @VieiraPDT bateu com duas mãos \nLeite se gaba de fazer o mínimo \nO Edegar Pretto diz que vai dar café da manhã p…,
"1,31E+18",2022-08-08T01:04:31Z,"1,56E+18",pt,1,"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Onyx defende o governo de Bolsonaro Milhares de pessoas sentem orgulho seu país""\n\nEntão @edegarpretto responde Caixa 2 confesso não pode falar em corrupção""\n\n#DebateNaBandRS",
"7,42E+17",2022-08-08T01:04:28Z,"1,56E+18",pt,133,RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…,1
57044549,2022-08-08T01:04:27Z,"1,56E+18",pt,104,"Onix caixa dois confesso não pode falar de corrupção""  #DebateNaBandRS",0
304418513,2022-08-08T01:04:27Z,"1,56E+18",pt,0,@EdegarPretto mandou real pro Onyx Caixa 2 confesso #DebateNaBandRS,1
237496642,2022-08-08T01:04:26Z,"1,56E+18",pt,0,se o @onyxlorenzoni fornecer fonte da juventude todos gaúchos farei campanha\n\no bitcho tem 67 anos e parece que tem uns 40 ,
612153535,2022-08-08T01:04:26Z,"1,56E+18",pt,0,@AlessandraBremm @EdegarPretto @ptbrasil @VieiraPDT E por que não apoiava os CIEPS,
342047515,2022-08-08T01:04:25Z,"1,56E+18",pt,41,RT @JulianaBrizola O @vieirapdt questiona Leite sobre o ABANDONO da educação com índices altos de evasão escolar educação é o futuro d…,0
548006128,2022-08-08T01:04:22Z,"1,56E+18",pt,0,O @onyxlorenzoni falando em corrupção kkkkkkkk Vai te ferrar,0
"1,28E+18",2022-08-08T01:04:21Z,"1,56E+18",pt,0,Olhaaaaa conversas desse @onyxlorenzoni kkkkkkkk é muito fraco,0
592318935,2022-08-08T01:04:20Z,"1,56E+18",pt,3,"Onyx Caixa 2 confesso nao pode falar de corrupção""\n-Edegar\n#DebateNaBandRS",0
226313286,2022-08-08T01:04:19Z,"1,56E+18",pt,0,Polarização representada pelas candidaturas de Ônix Lorenzoni que cita Bolsonaro cada 5 palavras e Edegar Pretto que fez questão de lembrar Lula Olívio e outros Leite pode representar um caminho alheio à dualidade mas RS isso nem sempre é bom #DebateNaBandRS,0
"7,53E+17",2022-08-08T01:04:19Z,"1,56E+18",pt,0,"Onyx caixa 2 confesso não pode falar de corrupção""\n\nPretto PT dale nos dedos\n\n#DebateNaBandRS",0
"1,20E+18",2022-08-08T01:04:19Z,"1,56E+18",pt,54,RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…,0
